Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0741-001,N5K-0741-001-E01,SIGNAL_DATE,"Вакансия «Руководитель отдела продаж» Техоборонэксперт опубликована 01.09.2026",https://dreamjob.ru/employers/2485494/vakansii/136835383,"DreamJob / HH-linked vacancy",2026-09-07T23:53:42+03:00,Высокая,N5K-20260907-741,new_5000
N5K-0741-001,N5K-0741-001-E02,SIGNAL_FULL_TEXT,"Полный текст подтверждает S1 intent: новый уровень выручки, план/факт, конверсии и воронка, Bitrix, регламенты и скрипты, дисциплина CRM, найм/обучение команды, переговоры с ЛПР и масштабирование повторных B2B-продаж",https://dreamjob.ru/employers/2485494/vakansii/136835383,"DreamJob / полный текст вакансии",2026-09-07T23:53:42+03:00,Высокая,N5K-20260907-741,new_5000
N5K-0741-001,N5K-0741-001-E03,LEGAL,"Официальный сайт прямо указывает ООО «Техоборонэксперт», ИНН 6729028414; независимые реестровые источники подтверждают ОГРН 1046758313843 и действующий статус",https://texoboronexpert.ru/o-kompanii/ekocrm/,"Официальный сайт Техоборонэксперт + РБК Компании",2026-09-07T23:53:42+03:00,Высокая,N5K-20260907-741,new_5000
N5K-0741-001,N5K-0741-001-E04,SCALE_LPR,"Выручка ООО «Техоборонэксперт» за 2025 год 105,055 млн ₽; директор и 100% учредитель — Романенкова Екатерина Игоревна",https://b2b.house/company/OOO-TEXOBORONEKSPERT_5d0901ca-21bf-4093-9a3c-b87a349f7b1d/,"B2B.House + Saby/RBC cross-check",2026-09-07T23:53:42+03:00,Высокая,N5K-20260907-741,new_5000
N5K-0741-001,N5K-0741-001-E05,CONTACT,"Официальный сайт публикует +7 (800) 302-31-28 и info@vashecolog.ru; контакты сохранены только как корпоративные маршруты",https://texoboronexpert.ru/kontakty/,"Официальный сайт Техоборонэксперт",2026-09-07T23:53:42+03:00,Высокая,N5K-20260907-741,new_5000
N5K-0741-002,N5K-0741-002-E01,SIGNAL_DATE,"Вакансия «Руководитель отдела холодных продаж» MAXMA опубликована 17.08.2026",https://vgorode.moscow/rabota/vakansiya-135759057/,"Vgorode / HH vacancy mirror",2026-09-07T23:53:42+03:00,Высокая,N5K-20260907-741,new_5000
N5K-0741-002,N5K-0741-002-E02,SIGNAL_FULL_TEXT,"Полный текст подтверждает S1 intent: вывести направление на новый уровень, масштабировать outbound, развивать SDR, повышать конверсии и средний чек, управлять через CRM-данные и метрики, создавать новые сегменты и системно усиливать команду",https://vgorode.moscow/rabota/vakansiya-135759057/,"Vgorode / полный текст вакансии",2026-09-07T23:53:42+03:00,Высокая,N5K-20260907-741,new_5000
N5K-0741-002,N5K-0741-002-E03,LEGAL,"Официальный сайт MAXMA прямо указывает ООО «Доставка покупателей», ИНН 5041206183, ОГРН 1175053011451; РБК подтверждает действующий статус и торговую марку MAXMA",https://maxma.com/,"Официальный сайт MAXMA + РБК Компании",2026-09-07T23:53:42+03:00,Высокая,N5K-20260907-741,new_5000
N5K-0741-002,N5K-0741-002-E04,SCALE_LPR,"Выручка ООО «Доставка покупателей» за 2025 год 187,452 млн ₽ (+33,6% г/г); генеральный директор — Хурумов Лев Евгеньевич, также соучредитель",https://saby.ru/profile/5041206183-771801001,"Saby + B2B.House",2026-09-07T23:53:42+03:00,Высокая,N5K-20260907-741,new_5000
N5K-0741-002,N5K-0741-002-E05,CONTACT,"Официальный сайт MAXMA публикует +7 (499) 938-49-80 и hello@maxma.com; контакты сохранены только как корпоративные маршруты",https://maxma.com/,"Официальный сайт MAXMA",2026-09-07T23:53:42+03:00,Высокая,N5K-20260907-741,new_5000
