Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0694-001,N5K-0694-001-E01,SIGNAL_DATE,"Вакансия «Коммерческий директор» работодателя ПХ ЛАЗАРЕВСКОЕ опубликована 05.09.2026; страница ведёт на отклик через hh.ru",https://nesiditsa.ru/vacancy/134915688,Не сидится / HH,2026-09-07T00:55:00+03:00,Высокая,N5K-20260907-694,new_5000
N5K-0694-001,N5K-0694-001-E02,SIGNAL_FULL_TEXT,"Полный текст вакансии прямо описывает выход на розничный рынок Москвы и запуск новых направлений с нуля, руководство коммерческим блоком, развитие розницы/e-commerce/HoReCa, рост продаж, новые рынки, анализ маржинальности, P&L, KPI и коммерческие бюджеты",https://nesiditsa.ru/vacancy/134915688,Не сидится / HH,2026-09-07T00:55:00+03:00,Высокая,N5K-20260907-694,new_5000
N5K-0694-001,N5K-0694-001-E03,LEGAL,"Вакансия прямо называет ООО «ПХ «Лазаревское» и адрес Луговая 1; официальный сайт в реквизитах подтверждает ООО, ИНН 7118503160, ОГРН 1107154005210, генерального директора Романовскую Кристину Фёдоровну и тот же адрес",https://lazarevo.ru/kontakty/,Официальный сайт ПХ Лазаревское,2026-09-07T00:55:00+03:00,Высокая,N5K-20260907-694,new_5000
N5K-0694-001,N5K-0694-001-E04,SCALE_LPR,"Действующее частное ООО; выручка за 2025 год 3 306 911 000 ₽, 722 сотрудника; генеральный директор и собственник 100% — Романовская Кристина Федоровна. Официальный сайт называет её собственником и генеральным директором и указывает масштаб предприятия",https://firmoteka.ru/7118503160,"Фирмотека + официальный сайт ПХ Лазаревское + B2B.house",2026-09-07T00:55:00+03:00,Высокая,N5K-20260907-694,new_5000
N5K-0694-001,N5K-0694-001-E05,CONTACT,"Официальная страница контактов публикует 8 (800) 200-19-81, приемную +7 (48751) 72-288, info@lazarevo.ru и реквизиты юрлица; контакты используются только как company-level routes",https://lazarevo.ru/kontakty/,Официальный сайт ПХ Лазаревское,2026-09-07T00:55:00+03:00,Высокая,N5K-20260907-694,new_5000
N5K-0694-002,N5K-0694-002-E01,SIGNAL_DATE,"Вакансия «Коммерческий директор (CCO)» работодателя Хэир Секта опубликована 05.09.2026; страница ведёт на отклик через hh.ru",https://nesiditsa.ru/vacancy/136473739,Не сидится / HH,2026-09-07T00:55:00+03:00,Высокая,N5K-20260907-694,new_5000
N5K-0694-002,N5K-0694-002-E02,SIGNAL_FULL_TEXT,"Полный текст вакансии требует разработать коммерческую стратегию, планы продаж, искать новые точки роста и рынки, построить структуру продаж/трейд-маркетинга/отгрузок/клиентского сервиса, поставить KPI, оптимизировать воронку, управлять бюджетом, рентабельностью и ростом маржинальности",https://nesiditsa.ru/vacancy/136473739,Не сидится / HH,2026-09-07T00:55:00+03:00,Высокая,N5K-20260907-694,new_5000
N5K-0694-002,N5K-0694-002-E03,LEGAL,"Работодатель Хэир Секта совпадает с действующим ООО «ХЭИР СЕКТА»; реестровые источники подтверждают ИНН 9704114280, ОГРН 1227700027389, производство косметики и адрес Складочная 1 стр.9, который совпадает с официальным сайтом бренда",https://companies.rbc.ru/id/1227700027389-obschestvo-s-ogranichennoj-otvetstvennostyu-heir-sekta/,"РБК Компании + B2B.house + официальный сайт Hair Sekta",2026-09-07T00:55:00+03:00,Высокая,N5K-20260907-694,new_5000
N5K-0694-002,N5K-0694-002-E04,SCALE_LPR,"ООО «ХЭИР СЕКТА» действует; выручка за 2025 год 858 270 000 ₽, чистая прибыль 172 665 000 ₽, 72 сотрудника; генеральный директор — Киракосян Дарья Сергеевна, учредители — Киракосян Спартак Спартакович 60% и Киракосян Дарья Сергеевна 40%. Официальный сайт называет Спартака основателем компании и указывает 250+ сотрудников в группе",https://companies.rbc.ru/id/1227700027389-obschestvo-s-ogranichennoj-otvetstvennostyu-heir-sekta/,"РБК Компании + B2B.house + официальный сайт Hair Sekta",2026-09-07T00:55:00+03:00,Высокая,N5K-20260907-694,new_5000
N5K-0694-002,N5K-0694-002-E05,CONTACT,"Официальный сайт Hair Sekta публикует корпоративные маршруты 8 800 511-49-22 и shop@hairsekta.com по адресу Складочная 1 стр.9; контакты используются только как company-level routes",https://hairsekta.com/contacts/stores/,Официальный сайт Hair Sekta,2026-09-07T00:55:00+03:00,Высокая,N5K-20260907-694,new_5000
