Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0736-001,N5K-0736-001-E01,SIGNAL_DATE,"Вакансия «Коммерческий директор / CCO» для ООО «ПОЛИТАКС» опубликована 05.09.2026",https://dreamjob.ru/employers/89164/vakansii/136705403,"DreamJob / hh.ru mirror",2026-09-07T22:53:16+03:00,Высокая,N5K-20260907-736,new_5000
N5K-0736-001,N5K-0736-001-E02,SIGNAL_FULL_TEXT,"Полный текст вакансии подтверждает прямой S1-intent: переход к системному управлению продажами на основе данных, рост выручки и валовой прибыли, развитие B2B/дилерских/партнерских/проектных продаж, внедрение CRM, отчетности, воронки и KPI, развитие команды",https://dreamjob.ru/employers/89164/vakansii/136705403,"DreamJob / полный текст вакансии",2026-09-07T22:53:16+03:00,Высокая,N5K-20260907-736,new_5000
N5K-0736-001,N5K-0736-001-E03,LEGAL,"ООО «ПОЛИТАКС» — действующее российское частное юрлицо, ИНН 7724483059, ОГРН 1197746443322; вакансия прямо называет это юрлицо работодателем",https://firmoteka.ru/7724483059,"Firmoteka / ФНС + DreamJob",2026-09-07T22:53:16+03:00,Высокая,N5K-20260907-736,new_5000
N5K-0736-001,N5K-0736-001-E04,SCALE_LPR,"Выручка ООО «ПОЛИТАКС» за 2025 год — 229,7 млн ₽; генеральный директор и единственный учредитель — Винник Родион Владимирович",https://firmoteka.ru/7724483059,"Firmoteka / ФНС; T-Bank; СТАР",2026-09-07T22:53:16+03:00,Высокая,N5K-20260907-736,new_5000
N5K-0736-001,N5K-0736-001-E05,CONTACT,"Официальный сайт ПОЛИТАКС публикует корпоративные контакты 8 800 505 69 03 и zakaz@politaks.ru; контакты сохранены как корпоративные маршруты без приписывания лично LPR",https://politaks.ru/gost/emal-xs-710/,"Официальный сайт ПОЛИТАКС",2026-09-07T22:53:16+03:00,Высокая,N5K-20260907-736,new_5000
N5K-0736-002,N5K-0736-002-E01,SIGNAL_DATE,"Актуальная русскоязычная вакансия «Руководитель отдела продаж (B2B)» Турборэнд размещена на hh.ru 06.09.2026",https://moskva.jobrun.ru/%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C-%D0%BE%D1%82%D0%B4%D0%B5%D0%BB%D0%B0-%D0%BF%D1%80%D0%BE%D0%B4%D0%B0%D0%B6-b2b-%D0%B8%D0%B8-%D0%BE%D1%84%D0%B8%D1%81-%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%B0/%D0%BC-%D0%B1%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B0%D1%8F-%D0%B1%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B0%D1%8F-%D0%B1%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B0%D1%8F-%D0%B1%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B0%D1%8F,"Jobrun / hh.ru",2026-09-07T22:53:16+03:00,Высокая,N5K-20260907-736,new_5000
N5K-0736-002,N5K-0736-002-E02,SIGNAL_FULL_TEXT,"Полный текст вакансии подтверждает S1-intent: запуск нового направления, построение B2B-отдела продаж с нуля, сбор команды и процессов, личные сложные сделки, управление воронкой, планом продаж и выручкой, партнерство с собственником",https://dreamjob.ru/employers/373280/vakansii/136098677,"DreamJob / полный текст вакансии",2026-09-07T22:53:16+03:00,Высокая,N5K-20260907-736,new_5000
N5K-0736-002,N5K-0736-002-E03,LEGAL,"Официальный сайт Турборэнд прямо указывает ООО «ТУРБОРЭНД», ИНН 7715807846, ОГРН 1107746320681 и московский адрес; юрлицо действует",https://turborand.ru/,"Официальный сайт Турборэнд + T-Bank",2026-09-07T22:53:16+03:00,Высокая,N5K-20260907-736,new_5000
N5K-0736-002,N5K-0736-002-E04,SCALE_LPR,"Выручка ООО «ТУРБОРЭНД» за 2025 год — 233,03 млн ₽; генеральный директор и 100% учредитель — Головкин Сергей Владимирович",https://www.tbank.ru/business/contractor/legal/1107746320681/,"T-Bank + Seldon",2026-09-07T22:53:16+03:00,Высокая,N5K-20260907-736,new_5000
N5K-0736-002,N5K-0736-002-E05,CONTACT,"Официальный сайт Турборэнд публикует корпоративные +7 495 646 17 99 и info@turborand.ru в блоке технического запроса; контакты сохранены без приписывания лично LPR",https://turborand.ru/,"Официальный сайт Турборэнд",2026-09-07T22:53:16+03:00,Высокая,N5K-20260907-736,new_5000
