Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0250,N5K-E-0250-L,legal,"ООО «РУБИК-М»; ИНН 5053044219; ОГРН 1175053003432; действующая организация",https://firmoteka.ru/5053044219,Фирмотека,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0250,N5K-E-0250-S,scale,"Выручка 257.992 млн ₽ за 2025 год; среднесписочная численность 13",https://b2b.house/company/OOO-RUBIK-M_3d84f97d-9bf3-40ea-bd23-6d9ce9a51a47/,B2B.house,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0250,N5K-E-0250-G,signal,"S1: вакансия РОПа включает построение системы продаж, скриптов, регламентов, KPI, CRM, прогнозируемой воронки и B2B-продажи",https://hh.ru/vacancy/129671988,HeadHunter,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0250,N5K-E-0250-B,brand_match,"Официальный сайт RubikMedia прямо указывает ООО «Рубик-М», ИНН 5053044219",https://rubikmedia.ru/,Официальный сайт RubikMedia,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0250,N5K-E-0250-C,contact,"Официальный сайт подтверждает +7 (495) 150-85-67 и mail@rubikmedia.ru; HH даёт дополнительный маршрут",https://rubikmedia.ru/,Официальный сайт RubikMedia,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0251,N5K-E-0251-L,legal,"ООО «ТУРБОРЭНД»; ИНН 7715807846; ОГРН 1107746320681; организация действует на 14.08.2026",https://companies.rbc.ru/id/1107746320681-ooo-turborend/,РБК Компании,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0251,N5K-E-0251-S,scale,"Выручка 269.291 млн ₽ за 2024 год; 7 сотрудников по РБК, 11 по Seldon",https://companies.rbc.ru/id/1107746320681-ooo-turborend/,РБК Компании,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0251,N5K-E-0251-P,lpr,"Головкин Сергей Владимирович — генеральный директор и учредитель 100%",https://companies.rbc.ru/id/1107746320681-ooo-turborend/,РБК Компании,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0251,N5K-E-0251-G,signal,"S1: вакансия РОПа B2B требует формировать и управлять отделом, вести ключевые сделки, обеспечивать план выручки, выстраивать воронку, прогнозирование и CRM",https://hh.ru/vacancy/130090807,HeadHunter,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0251,N5K-E-0251-C,contact,"Официальный сайт подтверждает корпоративный телефон +7 (495) 646-17-99; HH даёт маршрут через вакансию",https://turborand.ru/,Официальный сайт Турборэнд,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0252,N5K-E-0252-L,legal,"ООО «НИЦ ОБСК»; ИНН 7726348337; ОГРН 1157746718491; организация действует на 08.07.2026",https://companies.rbc.ru/id/1157746718491-ooo-nauchno-issledovatelskij-tsentr-obespecheniya-bezopasnosti-stroitelnogo-kompleksa/,РБК Компании,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0252,N5K-E-0252-S,scale,"Выручка 39.552 млн ₽ за 2024 год; 21 сотрудник",https://companies.rbc.ru/id/1157746718491-ooo-nauchno-issledovatelskij-tsentr-obespecheniya-bezopasnosti-stroitelnogo-kompleksa/,РБК Компании,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0252,N5K-E-0252-P,lpr,"Акопян Михаел Камоевич — генеральный директор и учредитель 100%",https://companies.rbc.ru/id/1157746718491-ooo-nauchno-issledovatelskij-tsentr-obespecheniya-bezopasnosti-stroitelnogo-kompleksa/,РБК Компании,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0252,N5K-E-0252-G,signal,"S1: вакансия требует диагностики процессов и воронки, построения системы продаж с нуля или радикального улучшения, KPI и CRM; заявлен прямой диалог с собственником",https://hh.ru/vacancy/129976330,HeadHunter,2026-08-15,HIGH,N5K-20260815-239,new_5000
N5K-0252,N5K-E-0252-C,contact,"Официальная страница подтверждает +7 (499) 702-48-85, 8 800 550 34 39, info@obsk-center.ru и форму «Написать директору»; реквизиты связывают сайт с ИНН 7726348337",https://www.obsk-center.ru/kontakty/,Официальный сайт НИЦ ОБСК,2026-08-15,HIGH,N5K-20260815-239,new_5000
