Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0757-001,N5K-0757-001-E01,SIGNAL_DATE,Вакансия «Директор по развитию региональных продаж» работодателя ВЭЛМО РУС опубликована 13.08.2026 и доступна как действующая вакансия с быстрым откликом через hh.ru.,https://dreamjob.ru/employers/2323732/vakansii/136201519,Dream Job / HH,2026-09-08T10:57:36+03:00,Высокая,N5K-20260908-757,new_5000
N5K-0757-001,N5K-0757-001-E02,SIGNAL_FULL_TEXT,"Полный текст вакансии прямо говорит о запуске нового направления, выводе нового бренда на рынок и построении дилерской сети с нуля по всей России; включает стратегический план, переговоры с владельцами/топ-менеджерами и контроль KPI.",https://dreamjob.ru/employers/2323732/vakansii/136201519,Dream Job / HH,2026-09-08T10:57:36+03:00,Высокая,N5K-20260908-757,new_5000
N5K-0757-001,N5K-0757-001-E03,LEGAL,"Официальные дилерские страницы идентифицируют ООО «ВЭЛМО РУС», ИНН 9729168255, ОГРН 5177746220097, и связывают его с брендом/сайтом valmo-rus.ru; юрлицо действует.",https://lcv-dongfeng.ru/contacts/chuvashskaya-respublika/,Dongfeng + реестровые источники,2026-09-08T10:57:36+03:00,Высокая,N5K-20260908-757,new_5000
N5K-0757-001,N5K-0757-001-E04,SCALE_LPR,"ООО «ВЭЛМО РУС» действует; выручка за 2025 год около 4,21 млрд ₽, 56 сотрудников; учредитель — Булдаков Антон Николаевич, генеральный директор с 07.07.2026 — Валитова Зарина Талгатовна.",https://reputation.ru/ogrn/5177746220097,Reputation.ru + Т-Банк Бизнес,2026-09-08T10:57:36+03:00,Высокая,N5K-20260908-757,new_5000
N5K-0757-001,N5K-0757-001-E05,CONTACT,"Для точного ООО «ВЭЛМО РУС» опубликован телефон 8 (800) 777-54-29; корпоративный email sp@valmo.trade опубликован на дилерских страницах; вакансия даёт действующий маршрут отклика.",https://shacman.ru/service/,SHACMAN / Dongfeng / Dream Job,2026-09-08T10:57:36+03:00,Высокая,N5K-20260908-757,new_5000
N5K-0757-002,N5K-0757-002-E01,SIGNAL_DATE,"Свежий листинг вакансии «Директор по развитию региональных сетей» работодателя СИМБАТ датирован 04.09.2026 в актуальном агрегированном HH-потоке и остаётся доступен через Dream Job/HH.",https://jobrun.ru/%D0%B4%D0%B8%D1%80%D0%B5%D0%BA%D1%82%D0%BE%D1%80-%D0%BF%D0%BE-%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D1%82%D0%B8%D1%8E-%D1%80%D0%B5%D0%B3%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85-%D1%81%D0%B5%D1%82%D0%B5%D0%B9-%D1%81%D0%B5%D1%82%D0%B8-%D0%B4%D0%B8%D1%81%D0%BA%D0%B0%D1%83%D0%BD%D1%82%D0%B5%D1%80%D1%8B-%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%B0,JobRun / HH + Dream Job,2026-09-08T10:57:36+03:00,Высокая,N5K-20260908-757,new_5000
N5K-0757-002,N5K-0757-002-E02,SIGNAL_FULL_TEXT,"Полный текст вакансии требует усилить коммерческий блок, реализовать стратегию, привлекать сетевых клиентов в Москве и регионах, развивать продажи по существующей базе и внедрять мероприятия для увеличения объёмов продаж; требуется опыт входа в сети с нуля.",https://dreamjob.ru/employers/45584/vakansii/136738380,Dream Job / HH,2026-09-08T10:57:36+03:00,Высокая,N5K-20260908-757,new_5000
N5K-0757-002,N5K-0757-002-E03,LEGAL,"Отраслевые источники связывают бренд «Симбат», сайты simbat.ru/igr.ru и точное ООО «СИМБАТ», ИНН 7731351857, ОГРН 1177746227306; юрлицо действует.",https://kidsoboz.ru/firms/485223/user_top100/,KidsOboz + РБК Компании,2026-09-08T10:57:36+03:00,Высокая,N5K-20260908-757,new_5000
N5K-0757-002,N5K-0757-002-E04,SCALE_LPR,"ООО «СИМБАТ» действует; выручка за 2025 год 7,501733 млрд ₽; генеральный директор — Круковский Иван Михайлович; учредители — Сидорова Елена Михайловна 51% и Пасечная Наталья Александровна 49%.",https://companies.rbc.ru/id/1177746227306-ooo-simbat/,РБК Компании + реестровые источники,2026-09-08T10:57:36+03:00,Высокая,N5K-20260908-757,new_5000
N5K-0757-002,N5K-0757-002-E05,CONTACT,"Для точного ООО «СИМБАТ» опубликован корпоративный телефон +7 (495) 933-27-02 и корпоративный email info@igr.ru; вакансия предоставляет действующий маршрут отклика через HH.",https://kidsoboz.ru/firms/485223/user_top100/,KidsOboz + АКГИ + Dream Job,2026-09-08T10:57:36+03:00,Средняя,N5K-20260908-757,new_5000
