Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-1545-001,N5K-1545-001-E01,SIGNAL_DATE,"Русскоязычная вакансия руководителя отдела продаж B2B компании БизнесТрансАзия-МСК опубликована 04.09.2026 в Красноярске и доступна для быстрого отклика через hh.ru.",https://dreamjob.ru/employers/195168/vakansii/135863077,DreamJob / HH-linked vacancy,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-001,N5K-1545-001-E02,SIGNAL,"Прямой S1 business-intent: компания активно масштабируется; РОП должен строить систему совместно с генеральным директором, развивать B2B-клиентскую сеть, достигать KPI по марже, улучшать Bitrix24, аналитику и прозрачные процессы и выстроить отдел под себя.",https://dreamjob.ru/employers/195168/vakansii/135863077,DreamJob / полный текст вакансии,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-001,N5K-1545-001-E03,LEGAL_SCALE,"ООО «БИЗНЕСТРАНСАЗИЯ-МСК», ИНН 9709022498, ОГРН 1187746063340 — действующее российское частное юрлицо; выручка за 2025 год 289,739 млн руб., прибыль 849 тыс. руб. Вакансия дополнительно сообщает оборот группы компаний свыше 850 млн руб. в год.",https://companies.rbc.ru/id/1187746063340-obschestvo-s-ogranichennoj-otvetstvennostyu-biznestransaziya-msk/,РБК Компании + свежая вакансия,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-001,N5K-1545-001-E04,LPR,"Генеральный директор и учредитель ООО «БИЗНЕСТРАНСАЗИЯ-МСК» — Гончаров Роман Юрьевич.",https://companies.rbc.ru/id/1187746063340-obschestvo-s-ogranichennoj-otvetstvennostyu-biznestransaziya-msk/,РБК Компании / ЕГРЮЛ,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-001,N5K-1545-001-E05,BRAND_LINKAGE,"Вакансия опубликована работодателем БизнесТрансАзия-МСК; независимая актуальная карточка точного юрлица с ИНН 9709022498 и ОГРН 1187746063340 указывает сайт https://btasia.ru. Официальный сайт использует бренд БизнесТрансАзия и публикует офисы и контакты.",https://www.tender.pro/api/company/447203/view,TenderPro + официальный сайт БизнесТрансАзия,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-001,N5K-1545-001-E06,CONTACT,"Официальный сайт БизнесТрансАзия публикует практические корпоративные контакты +7 (495) 255-55-42, 8 (800) 250-88-05, info@btasia.ru и форму обратного звонка. Контакты не приписываются лично генеральному директору.",https://btasia.ru/contacts/,Официальный сайт БизнесТрансАзия,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-002,N5K-1545-002-E01,SIGNAL_DATE,"Русскоязычная вакансия руководителя отдела продаж B2B компании Селект опубликована 08.09.2026; текущая выдача вакансий работодателя подтверждает активный поиск РОП B2B в сентябре 2026.",https://dreamjob.ru/employers/311100/vakansii/136584364,DreamJob / HH-linked vacancy,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-002,N5K-1545-002-E02,SIGNAL,"Прямой business-intent: развитие промышленного и проектного B2B; формирование и развитие проектной воронки; ведение данных в CRM и 1С; контроль KPI и конверсии; аналитические совещания; управление, подбор, адаптация и развитие команды; участие в ключевых переговорах.",https://dreamjob.ru/employers/311100/vakansii/136584364,DreamJob / полный текст вакансии,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-002,N5K-1545-002-E03,LEGAL_SCALE,"ООО «СЕЛЕКТ», ИНН 1657251098, ОГРН 1181690106509 — действующее российское частное юрлицо; выручка за 2025 год 1,719805 млрд руб., прибыль 70,92 млн руб., среднесписочная численность 34 сотрудника.",https://companies.rbc.ru/id/1181690106509-obschestvo-s-ogranichennoj-otvetstvennostyu-selekt/,РБК Компании / бухгалтерская отчетность и ЕГРЮЛ,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-002,N5K-1545-002-E04,LPR,"Генеральный директор и единственный учредитель ООО «СЕЛЕКТ» — Хасанов Артур Альбертович.",https://www.tbank.ru/business/contractor/legal/1181690106509/,Т-Банк Бизнес / ЕГРЮЛ,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-002,N5K-1545-002-E05,BRAND_LINKAGE,"Официальный сайт Селект Инжиниринг прямо публикует точные реквизиты ООО «СЕЛЕКТ»: ИНН 1657251098, ОГРН 1181690106509; вакансия описывает группу Селект / Селект Инжиниринг / РМ-Технострой.",https://selectprom.ru/contacts/,Официальный сайт Селект,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
N5K-1545-002,N5K-1545-002-E06,CONTACT,"Официальный сайт точного ООО «СЕЛЕКТ» публикует практические корпоративные контакты 8 (800) 775-17-52, sale@selectprom.ru и форму заявки. Контакты не приписываются лично генеральному директору.",https://selectprom.ru/contacts/,Официальный сайт Селект,2026-09-13T10:48:00+03:00,Высокая,N5K-20260913-1545,new_5000
