Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0743-001,N5K-0743-001-E01,SIGNAL_DATE,"Актуальная вакансия «Коммерческий директор» компании PROGRESS опубликована 02.09.2026",https://dreamjob.ru/employers/36363/vakansii/136879399,"DreamJob / HH-linked vacancy",2026-09-08T01:56:51+03:00,Высокая,N5K-20260908-743,new_5000
N5K-0743-001,N5K-0743-001-E02,SIGNAL_FULL_TEXT,"Полный текст подтверждает прямой business-intent: прирост чистой прибыли, P&L, рентабельность сделок, управляемая воронка, дашборды, KPI, аудит структуры и доработки ERP/1С и CRM",https://dreamjob.ru/employers/36363/vakansii/136879399,"DreamJob / полный текст вакансии",2026-09-08T01:56:51+03:00,Высокая,N5K-20260908-743,new_5000
N5K-0743-001,N5K-0743-001-E03,LEGAL,"ООО «Компания Прогресс» действует; ИНН 7810544178, ОГРН 1097847025770; юридический адрес — Санкт-Петербург, проспект Обуховской Обороны, 70 к3, совпадающий с площадкой PROGRESS",https://companies.rbc.ru/id/1097847025770-ooo-kompaniya-progress/,"РБК Компании + 2ГИС/официальный сайт PROGRESS",2026-09-08T01:56:51+03:00,Высокая,N5K-20260908-743,new_5000
N5K-0743-001,N5K-0743-001-E04,SCALE_LPR,"Выручка ООО «Компания Прогресс» за 2024 год 946,901 млн ₽; организация действует; генеральный директор Железнова Екатерина Сергеевна, она же учредитель 51%",https://companies.rbc.ru/id/1097847025770-ooo-kompaniya-progress/,"РБК Компании",2026-09-08T01:56:51+03:00,Высокая,N5K-20260908-743,new_5000
N5K-0743-001,N5K-0743-001-E05,CONTACT,"Официальный сайт PROGRESS публикует +7 (812) 622-08-88 и info@ttcprogress.ru; контакты сохранены только как корпоративные маршруты",https://www.ttcprogress.ru/participate/,"Официальный сайт PROGRESS",2026-09-08T01:56:51+03:00,Высокая,N5K-20260908-743,new_5000
N5K-0743-002,N5K-0743-002-E01,SIGNAL_DATE,"Актуальная вакансия «Руководитель отдела продаж/Коммерческий директор» компании АЗ АТОМ опубликована 05.09.2026",https://dreamjob.ru/employers/117944/vakansii/136540900,"DreamJob / HH-linked vacancy",2026-09-08T01:56:51+03:00,Высокая,N5K-20260908-743,new_5000
N5K-0743-002,N5K-0743-002-E02,SIGNAL_FULL_TEXT,"Полный текст подтверждает прямой business-intent: масштабирование бизнеса, управление тремя группами продаж, коммерческая стратегия, оптимизация воронки, CRM, конверсии, средний чек, KPI и формирование команды",https://dreamjob.ru/employers/117944/vakansii/136540900,"DreamJob / полный текст вакансии",2026-09-08T01:56:51+03:00,Высокая,N5K-20260908-743,new_5000
N5K-0743-002,N5K-0743-002-E03,LEGAL,"ООО «АЗ АТОМ» действует; ИНН 1660155595, ОГРН 1111690047952; официальный сайт указывает ООО «АЗ АТОМ» и адрес Территория Химград, д. 148, помещение 5, совпадающий с реестровыми данными",https://az-atom.ru/,"Официальный сайт АЗ АТОМ + РБК Компании",2026-09-08T01:56:51+03:00,Высокая,N5K-20260908-743,new_5000
N5K-0743-002,N5K-0743-002-E04,SCALE_LPR,"Выручка ООО «АЗ АТОМ» за 2025 год 334,951 млн ₽; 35 сотрудников; директор и единственный учредитель — Зубков Владислав Сергеевич",https://companies.rbc.ru/id/1111690047952-ooo-az-atom/,"РБК Компании",2026-09-08T01:56:51+03:00,Высокая,N5K-20260908-743,new_5000
N5K-0743-002,N5K-0743-002-E05,CONTACT,"Официальный сайт АЗ АТОМ публикует 8 (800) 2 508 708 и rd@az-atom.ru; контакты сохранены только как корпоративные маршруты",https://az-atom.ru/,"Официальный сайт АЗ АТОМ",2026-09-08T01:56:51+03:00,Высокая,N5K-20260908-743,new_5000
