Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0746-001,N5K-0746-001-E01,SIGNAL_DATE,"Вакансия коммерческого директора Дымов Керамика обновлена 02.09.2026",https://svoevagro.ru/vacancies/2136897295,"Свое Агро",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-001,N5K-0746-001-E02,SIGNAL_FULL_TEXT,"Полный текст требует удвоить выручку, масштабировать бренд, управлять P&L, развивать каналы продаж, строить команду, внедрять CRM и аналитику",https://svoevagro.ru/vacancies/2136897295,"Свое Агро",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-001,N5K-0746-001-E03,LEGAL,"Официальный сайт указывает ООО ТД Дымов Керамика, ИНН 7731377855, ОГРН 1177746793432",https://dymovceramic.ru/contacts/,"Официальный сайт",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-001,N5K-0746-001-E04,SCALE_LPR,"Юрлицо действует; выручка 196,26 млн ₽ за 2025; директор и единственный учредитель Зеленская Евгения Александровна",https://www.tbank.ru/business/contractor/legal/1177746793432/,"Т-Банк",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-001,N5K-0746-001-E05,CONTACT,"Официальный сайт публикует +7 (495) 500-01-71 и opt@dymovceramic.ru как корпоративные контакты",https://dymovceramic.ru/contacts/,"Официальный сайт",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-002,N5K-0746-002-E01,SIGNAL_DATE,"Вакансия руководителя отдела продаж B2B IBMM размещена 02.09.2026",https://nesiditsa.ru/vacancy/136722396,"HH mirror",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-002,N5K-0746-002-E02,SIGNAL_FULL_TEXT,"Полный текст требует усиливать воронку, повышать конверсию и коммерческие показатели, управлять B2B-командой и крупными сделками",https://dreamjob.ru/employers/112152/vakansii/136722396,"Dream Job",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-002,N5K-0746-002-E03,LEGAL,"Официальный сайт указывает ООО ИБММ ТЕХНОЛОГИИ, ИНН 5032334982, ОГРН 1215000115230",https://ibmm.ru/contact/,"Официальный сайт IBMM",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-002,N5K-0746-002-E04,SCALE_LPR,"Юрлицо действует; выручка около 2,9 млрд ₽ за 2025; директор и единственный учредитель Гузенко Дмитрий Владиславович",https://companium.ru/id/1215000115230-ibmm-tekhnologii,"Companium",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-002,N5K-0746-002-E05,CONTACT,"Официальный сайт публикует +7 (495) 136-28-92 и sales@ibmm.ru как корпоративные контакты",https://ibmm.ru/contact/,"Официальный сайт IBMM",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-003,N5K-0746-003-E01,SIGNAL_DATE,"Вакансия Head of Sales OPENCITY размещена 11.08.2026",https://nesiditsa.ru/vacancy/136141553,"HH mirror",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-003,N5K-0746-003-E02,SIGNAL_FULL_TEXT,"Полный текст указывает перестройку и масштабирование отдела продаж и задачу собрать управляемую систему конверсии лидов в сделки",https://dreamjob.ru/employers/172606/vakansii/136141553,"Dream Job",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-003,N5K-0746-003-E03,LEGAL,"Домклик связывает OPENCITY с ООО ОПЕН СИТИ ИНН 7743343709; РБК подтверждает ОГРН 1207700251340 и действующий статус",https://agencies.domclick.ru/agency/293986,"Домклик и РБК",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-003,N5K-0746-003-E04,SCALE_LPR,"Юрлицо действует; выручка 253,2 млн ₽ за 2025; директор и единственный учредитель Дружинин Евгений Айдынович",https://companium.ru/id/1207700251340-open-siti,"Companium",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
N5K-0746-003,N5K-0746-003-E05,CONTACT,"Официальный сайт публикует +7 (495) 106-62-66; официальный Telegram публикует корпоративный маршрут opencity_manager",https://theopencity.ru/,"Официальные каналы OPENCITY",2026-09-08T04:54:19+03:00,Высокая,N5K-20260908-746,new_5000
