Lead ID,Evidence Type,Evidence Summary,Source URL,Checked At,Run ID,Campaign ID
N5K-0076,LEGAL,ООО «ПАНЕЛЬТЭК» действует; ИНН 5009130780; ОГРН 1225000017791; генеральный директор и единственный учредитель Шульженко Юрий Владимирович,https://www.tbank.ru/business/contractor/legal/1225000017791/,2026-08-08T03:58:41+03:00,N5K-20260808-111,new_5000
N5K-0076,SCALE,"Финансовая отчетность за 2025 год показывает выручку 159,8 млн ₽ и 17 сотрудников; официальный сайт сообщает о более 2 000 объектах по России и строительстве второго завода",https://companium.ru/id/1225000017791-paneltehk,2026-08-08T03:58:41+03:00,N5K-20260808-111,new_5000
N5K-0076,SIGNAL,"Вакансия от 21 февраля 2026: компания открывает второй завод и под рост мощностей запускает новый отдел продаж; РОП должен построить отдел с нуля, участвовать в подборе, обучении и адаптации менеджеров",https://careerist.ru/vakansii/rukovoditel-otdela-prodazh-rop-paneltek-84817504.html,2026-08-08T03:58:41+03:00,N5K-20260808-111,new_5000
N5K-0076,LPR_AND_ROUTE,Шульженко Юрий Владимирович является единственным собственником и генеральным директором; официальный сайт публикует телефон +7 (800) 301-57-05 и формы связи,https://panel-tek.ru/,2026-08-08T03:58:41+03:00,N5K-20260808-111,new_5000
N5K-0076,BRAND_LEGAL_MATCH,"Бренд ПанельТЭК, юрлицо ООО «ПАНЕЛЬТЭК» и производственная деятельность совпадают по вакансии, сайту и реквизитам; связка бренд+домен подтверждена",https://hh.ru/vacancies/menedzher-po-prodazham-sendvich-panelej/ot_pryamih_rabotodateley,2026-08-08T03:58:41+03:00,N5K-20260808-111,new_5000
N5K-0077,LEGAL,ООО «ТРЕТЬЕ ЧУВСТВО» действует; ИНН 7723909753; ОГРН 1147746596931; генеральный директор и единственный учредитель Шабала Сергей Николаевич,https://companies.rbc.ru/id/1147746596931-ooo-trete-chuvstvo/,2026-08-08T03:58:41+03:00,N5K-20260808-111,new_5000
N5K-0077,SCALE,"Выручка за 2025 год 94,02 млн ₽; официальный сайт указывает 60+ представителей в России и СНГ и 1000+ клиентов; вакансия — 800+ приборов на подписке, 280+ объектов и база 2000+ покупателей",https://www.tbank.ru/business/contractor/legal/1147746596931/,2026-08-08T03:58:41+03:00,N5K-20260808-111,new_5000
N5K-0077,SIGNAL,"Вакансия руководителя отдела продаж 2026 года требует построить и обучить отдел продаж с нуля, внедрить воронку B2B/B2G и обеспечить рост выручки",https://bebee.com/ru/jobs/job--techmap_ru_133002548,2026-08-08T03:58:41+03:00,N5K-20260808-111,new_5000
N5K-0077,LPR_AND_ROUTE,Шабала Сергей Николаевич — основатель, единственный собственник и генеральный директор; официальный сайт публикует телефон 8 800 500-05-71 и формы связи,https://3sense.ru/about,2026-08-08T03:58:41+03:00,N5K-20260808-111,new_5000
N5K-0077,BRAND_LEGAL_MATCH,"Официальный сайт прямо указывает ООО «Третье Чувство», ИНН 7723909753 и ОГРН 1147746596931; бренд+домен связаны с юрлицом",https://3sense.ru/about,2026-08-08T03:58:41+03:00,N5K-20260808-111,new_5000
