Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0392,N5K-0392-E01,LEGAL,"ООО «ИГРОФЕСТ», ИНН 7810771780, ОГРН 1197847166230, действует; генеральный директор Зыкова Мария Александровна.",https://companium.ru/id/1197847166230-igrofest,Current company/legal profile using FNS 2025-2026 data,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0392,N5K-0392-E02,SCALE_CURRENT,"Выручка за 2025 год 123,3 млн руб.; среднесписочная численность 13 человек по данным ФНС за 2025 год.",https://companium.ru/id/1197847166230-igrofest,Current company profile / FNS 2025 data,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0392,N5K-0392-E03,BRAND_LEGAL,"Оферта IGM.GG прямо указывает ООО «Игрофест», ИНН 7810771780, ОГРН 1197847166230.",https://igm.gg/pdf/service-offer.pdf,Official IGM legal document,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0392,N5K-0392-E04,OWNER_LPR,Генеральный директор Зыкова Мария Александровна; она также входит в состав учредителей ООО «ИГРОФЕСТ».,https://companium.ru/id/1197847166230-igrofest,Current legal/company profile,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0392,N5K-0392-E05,SIGNAL,Head of Sales vacancy published 24.07.2026; IGM усиливает коммерческую команду и развивает управляемую систему продаж digital/media/advertising услуг.,https://metasputnik.ru/job/promo/8931/sankt-peterburg/vakansii-rukovoditel-otdela-prodazh/page/1?per-page=50,Current vacancy aggregation linking to hh.ru,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0392,N5K-0392-E06,CONTACT,Current IGM media page publishes am@igm.gg specifically for advertising and commercial proposals.,https://igm.gg/media/about,Official current IGM site,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0393,N5K-0393-E01,LEGAL,"ООО «ФТЛ КАРГО», ИНН 7810948526, ОГРН 1227800073962, действует; генеральный директор и единственный учредитель Ельшин Антон Юрьевич.",https://www.tbank.ru/business/contractor/legal/1227800073962/,Current legal/company profile from official-source data,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0393,N5K-0393-E02,SCALE_CURRENT,"Актуальный публичный профиль указывает 22 сотрудника и доход около 313,8 млн руб.; официальный сайт подтверждает собственный парк, склад и 100+ федеральных клиентов.",https://zachestnyibiznes.ru/company/ul/1227800073962_7810948526,Current company profile plus official company site,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0393,N5K-0393-E03,BRAND_LEGAL,"Официальный сайт FTL cargo указывает ООО «ФТЛ КАРГО» и адрес Кубинская 84, совпадающий с юридическим адресом ООО с ИНН 7810948526.",https://ftl-cargo.ru/,Official company website / current legal profile,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0393,N5K-0393-E04,OWNER_LPR,Ельшин Антон Юрьевич — генеральный директор и единственный учредитель ООО «ФТЛ КАРГО».,https://www.tbank.ru/business/contractor/legal/1227800073962/,Current legal/company profile,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0393,N5K-0393-E05,SIGNAL,"Вакансия 17.07.2026 требует построить отдел продаж с нуля, набрать 4-6 менеджеров, внедрить воронку/мотивацию и обеспечить рост оборота 2026-2027.",https://st-petersburg.cataloxy.ru/rabota/vacancy1126891568_rukovoditel-otdela-prodazh.htm,Current 2026 vacancy mirrored from HH,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
N5K-0393,N5K-0393-E06,CONTACT,Официальный сайт публикует +7 (812) 677-75-07 и info@ftl-cargo.ru.,https://ftl-cargo.ru/,Official company website,2026-08-22T21:00:00+05:00,HIGH,N5K-20260822-327,new_5000
