Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0375,N5K-0375-E01,LEGAL_SCALE,"ООО «АРЕНА лейбл», ИНН 7814523725, ОГРН 1127847004010; действует. Актуальная проверка работодателя на 13.05.2026 указывает 40–50 сотрудников, собственный офис и два обособленных подразделения.",https://spb.rabota.ru/company/606062,Current 2026 employer check,2026-08-22T11:58:41+05:00,HIGH,N5K-20260822-316,new_5000
N5K-0375,N5K-0375-E02,OWNER_LPR,Васильева Наталия Владимировна — генеральный директор и единственный учредитель ООО «АРЕНА лейбл».,https://companies.rbc.ru/id/1127847004010-ooo-arena-lejbl/,Current legal profile,2026-08-22T11:58:41+05:00,HIGH,N5K-20260822-316,new_5000
N5K-0375,N5K-0375-E03,SIGNAL,В июле 2026 компания в связи с развитием производства искала руководителя активных B2B-продаж с перспективой возглавить отдел продаж в Москве.,https://careerist.ru/vakansii/rukovoditel-otdela-aktivnykh-prodazh-b2b-etiketka-upakovka-86864286.html,Current 2026 job posting,2026-08-22T11:58:41+05:00,HIGH,N5K-20260822-316,new_5000
N5K-0375,N5K-0375-E04,BRAND_LEGAL,"Официальный сайт прямо указывает ООО «АРЕНА лейбл», ИНН 7814523725, ОГРН 1127847004010.",https://www.arena-label.ru/o-kompanii/,Official company website,2026-08-22T11:58:41+05:00,HIGH,N5K-20260822-316,new_5000
N5K-0375,N5K-0375-E05,CONTACT,Официальный сайт публикует корпоративные телефон +7 (930) 333-50-70 и email zakaz@arena-label.ru.,https://www.arena-label.ru/contacts.html,Official company website,2026-08-22T11:58:41+05:00,HIGH,N5K-20260822-316,new_5000
N5K-0376,N5K-0376-E01,LEGAL_SCALE,"ООО «АГРО-ВЕСТА», ИНН 2311132010, ОГРН 1112311000878; действует; выручка за 2025 год 94,43 млн ₽; открытые актуальные профили показывают 13 сотрудников.",https://www.tbank.ru/business/contractor/legal/1112311000878/,Current legal/financial profile,2026-08-22T11:58:41+05:00,HIGH,N5K-20260822-316,new_5000
N5K-0376,N5K-0376-E02,OWNER_LPR,Романенко Евгений Владимирович — директор и единственный учредитель ООО «АГРО-ВЕСТА».,https://www.tbank.ru/business/contractor/legal/1112311000878/,Current legal profile,2026-08-22T11:58:41+05:00,HIGH,N5K-20260822-316,new_5000
N5K-0376,N5K-0376-E03,SIGNAL,В июне 2026 в связи с расширением компания открыла вакансию руководителя отдела продаж запасных частей к сельхозтехнике.,https://dreamjob.ru/employers/548694/vakansii/133796811,Current 2026 job posting,2026-08-22T11:58:41+05:00,HIGH,N5K-20260822-316,new_5000
N5K-0376,N5K-0376-E04,BRAND_LEGAL,"Официальный сайт и отраслевой профиль связывают бренд Агро-Веста с ООО «АГРО-ВЕСТА», ИНН 2311132010, ОГРН 1112311000878.",https://agro-vesta.com/,Official company website,2026-08-22T11:58:41+05:00,HIGH,N5K-20260822-316,new_5000
N5K-0376,N5K-0376-E05,CONTACT,Официальный сайт публикует телефон +7 (861) 258-44-27 и email agro-vesta@list.ru.,https://agro-vesta.com/,Official company website,2026-08-22T11:58:41+05:00,HIGH,N5K-20260822-316,new_5000
