Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0784,N5K-0784-E01,LEGAL,"ООО «ЛЕСОЗАВОД «СУДОМА», ИНН 6004004293, ОГРН 1126030000172 — действующая коммерческая организация.",https://www.audit-it.ru/contragent/1126030000172_ooo-lesozavod-sudoma,"Audit-it, досье 10.08.2026",2026-09-02T09:25:37+03:00,HIGH,N5K-20260902-584,new_5000
N5K-0784,N5K-0784-E02,SIZE,"Выручка 2025 года около 1,3 млрд ₽ (+25,8%), численность 296 человек.",https://www.audit-it.ru/contragent/1126030000172_ooo-lesozavod-sudoma,Audit-it,2026-09-02T09:25:37+03:00,HIGH,N5K-20260902-584,new_5000
N5K-0784,N5K-0784-E03,SIGNAL,"25.08.2026 завершено внедрение бережливого производства; производительность +15%, упаковка -21,5% времени.",https://sudomawood.ru/news/lesozavod-sudoma-povysil-proizvoditelnost-na-15/,Официальный сайт Судома,2026-09-02T09:25:37+03:00,HIGH,N5K-20260902-584,new_5000
N5K-0784,N5K-0784-E04,LPR,Генеральный директор — Калиниченко Василий Сергеевич.,https://eo.nadzor-info.ru/organization/250051,Nadzor-info,2026-09-02T09:25:37+03:00,HIGH,N5K-20260902-584,new_5000
N5K-0784,N5K-0784-E05,CONTACT,Официально опубликованы приемная генерального директора и коммерческий email.,https://sudomawood.ru/contacts/,Официальный сайт Судома,2026-09-02T09:25:37+03:00,HIGH,N5K-20260902-584,new_5000
N5K-0785,N5K-0785-E01,LEGAL,"ООО «ЗАВОД АНГСТРЕМ», ИНН 7604323568, ОГРН 1177627011913 — действующая организация.",https://companies.rbc.ru/id/1177627011913-ooo-energotehnologicheskaya-kompaniya-angstrem/,"РБК Компании, актуальность 29.08.2026",2026-09-02T09:25:37+03:00,HIGH,N5K-20260902-584,new_5000
N5K-0785,N5K-0785-E02,SIZE,91 сотрудник; предприятие действует как производитель электротехнического оборудования; новая производственная площадка подтверждена официальным сайтом.,https://synapsenet.ru/organizacii/1177627011913-ooo-zavod-angstrem,Синапс,2026-09-02T09:25:37+03:00,HIGH,N5K-20260902-584,new_5000
N5K-0785,N5K-0785-E03,SIGNAL,"Компания строит еще одну производственную площадку, увеличивает штат и вводит новые должности/отделы; переход на Пожарского, 15 — с сентября 2026.",https://dreamjob.ru/employers/303820/vakansii/123362799,Публичный материал работодателя,2026-09-02T09:25:37+03:00,HIGH,N5K-20260902-584,new_5000
N5K-0785,N5K-0785-E04,LPR,Генеральный директор — Дубров Андрей Александрович; учредитель 100% — Завитухин Евгений Владимирович.,https://companies.rbc.ru/id/1177627011913-ooo-energotehnologicheskaya-kompaniya-angstrem/,РБК Компании,2026-09-02T09:25:37+03:00,HIGH,N5K-20260902-584,new_5000
N5K-0785,N5K-0785-E05,CONTACT,"Официальный сайт публикует 8 800 775-87-54, info@angstrem.tech и адрес производства ул. Пожарского, 15.",https://angstrem.tech/contacts/,Официальный сайт Ангстрем,2026-09-02T09:25:37+03:00,HIGH,N5K-20260902-584,new_5000
