Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0351,N5K-0351-E01,LEGAL_SCALE,"ООО «ПРОФ-ТОН ГРУПП», ИНН 7453330306, ОГРН 1197456034302; действует на 13.07.2026; выручка 114,076 млн ₽ за 2025 год.",https://companies.rbc.ru/id/1197456034302-obschestvo-s-ogranichennoj-otvetstvennostyu-prof-ton-grupp/,RBC Companies / current company profile 2026,2026-08-22T01:00:00+05:00,HIGH,N5K-20260822-305,new_5000
N5K-0351,N5K-0351-E02,OWNER_LPR,Панихин Василий Евгеньевич — генеральный директор и собственник 100% ООО «ПРОФ-ТОН ГРУПП».,https://check.tochka.com/company/1197456034302/,Tochka / current EGRUL-derived profile 2026,2026-08-22T01:00:00+05:00,HIGH,N5K-20260822-305,new_5000
N5K-0351,N5K-0351-E03,SIGNAL,"11.08.2026 компания сообщила, что находится в стадии масштабирования; собственник переходит к международному развитию, новый коммерческий директор должен возглавить коммерческий блок РФ и потенциально операционное управление.",https://nesiditsa.ru/vacancy/134701133,Current vacancy 2026,2026-08-22T01:00:00+05:00,HIGH,N5K-20260822-305,new_5000
N5K-0351,N5K-0351-E04,BRAND_LEGAL,"Официальный сайт UNIONDELTA прямо указывает ООО «ПРОФ-ТОН ГРУПП», ИНН 7453330306, ОГРН 1197456034302.",https://www.uniondelta.ru/company/rekvizity/,Official UNIONDELTA website 2026,2026-08-22T01:00:00+05:00,HIGH,N5K-20260822-305,new_5000
N5K-0351,N5K-0351-E05,CONTACT,"Официальный сайт публикует +7 (495) 150-27-10, sales@uniondelta.ru и официальный маршрут связи.",https://www.uniondelta.ru/company/rekvizity/,Official UNIONDELTA website,2026-08-22T01:00:00+05:00,HIGH,N5K-20260822-305,new_5000
N5K-0352,N5K-0352-E01,LEGAL_SCALE,"ООО «МедикорФарма-Урал», ИНН 6674380335, ОГРН 1116674012212; действует в 2026 году; выручка 549,985 млн ₽ за 2025 год; 12 сотрудников.",https://companies.rbc.ru/id/1116674012212-ooo-medikorfarma-ural/,RBC Companies / current company profile 2026,2026-08-22T01:00:00+05:00,HIGH,N5K-20260822-305,new_5000
N5K-0352,N5K-0352-E02,OWNER_LPR,Бугаев Дмитрий Петрович — директор ООО «МедикорФарма-Урал» и совладелец; актуальный профиль ЕГРЮЛ также указывает Семенова Александра Павловича 50% и Городницкого Константина Анатольевича 25%.,https://companies.rbc.ru/amp/ogrn/1116674012212/,RBC Companies / current EGRUL-derived profile 2026,2026-08-22T01:00:00+05:00,HIGH,N5K-20260822-305,new_5000
N5K-0352,N5K-0352-E03,SIGNAL,09.08.2026 компания усиливает команду продаж и ищет Руководителя отдела продаж / Коммерческого директора для медицинских изделий.,https://ekaterinburg.jobrun.ru/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D0%BE-%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D1%82%D0%B8%D1%8E-%D0%BF%D1%80%D0%BE%D0%B4%D0%B0%D0%B6-%D0%BF%D0%BE%D1%82%D0%B5%D0%BD%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9-%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C-%D0%BE%D1%82%D0%B4%D0%B5%D0%BB%D0%B0-%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%B0/,Current vacancy aggregation 2026,2026-08-22T01:00:00+05:00,HIGH,N5K-20260822-305,new_5000
N5K-0352,N5K-0352-E04,BRAND_LEGAL,"Профиль экспортёра прямо связывает бренд/компанию ООО «МедикорФарма-Урал» с ИНН 6674380335, сайтом mphu.ru и директором Дмитрием Бугаевым.",https://made-in-ural.ru/exporters/ooo-medikorfarma-ural-u798/,Made in Ural / current exporter profile,2026-08-22T01:00:00+05:00,HIGH,N5K-20260822-305,new_5000
N5K-0352,N5K-0352-E05,CONTACT,"Профиль компании публикует +7 (343) 270-75-29, info@mphu.ru и сайт mphu.ru.",https://made-in-ural.ru/exporters/ooo-medikorfarma-ural-u798/,Made in Ural / company contact profile,2026-08-22T01:00:00+05:00,HIGH,N5K-20260822-305,new_5000
