Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0328,N5K-0328-E01,LEGAL_SCALE,"ООО «ЭН-ЭЛ», ИНН 7713566056, ОГРН 1057748385573; действует; выручка 635,497 млн ₽ за 2025 год; 24 сотрудника",https://synapsenet.ru/organizacii/1057748385573-ooo-enel,Synapse / данные ФНС 2025-2026,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0328,N5K-0328-E02,OWNER_LPR,Буднев Михаил Николаевич является генеральным директором и владельцем 100% ООО «ЭН-ЭЛ»,https://companies.rbc.ru/id/1057748385573-ooo-en-el/,РБК Компании / ЕГРЮЛ,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0328,N5K-0328-E03,SIGNAL,"04.06.2026 BLIFT.RU искал руководителя отдела B2B-продаж по машиностроению/OEM: стратегия продаж, команда, планы и прогнозирование, развитие поставщиков и договоров",https://careerist.ru/vakansii/rukovoditel-otdela-prodazh-b2b-mashinostroenie-komplektuyushchie-dlya-oem-88176160.html,Careerist / вакансия 2026,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0328,N5K-0328-E04,BRAND_LEGAL_CONTACT,Официальный сайт BLIFT.RU прямо указывает ООО «Эн-Эл» и публикует +7 (495) 123-32-03 и lift@blift.ru,https://blift.ru/company/,Официальный сайт BLIFT.RU,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0329,N5K-0329-E01,LEGAL_SCALE,"ООО «СЕКЪЮРИТМ», ИНН 7820074059, ОГРН 1207800072589; действует; выручка 197,146 млн ₽ за 2025 год",https://companies.rbc.ru/id/1207800072589-ooo-sekyuritm/,РБК Компании / данные 2025-2026,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0329,N5K-0329-E02,OWNER_LPR,Казанцев Николай Владимирович — генеральный директор и владелец 100% ООО «СЕКЪЮРИТМ»,https://reputation.ru/ogrn/1207800072589,Reputation / ЕГРЮЛ,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0329,N5K-0329-E03,SIGNAL,В январе-феврале 2026 SECURITM одновременно усиливал прямые B2B-продажи и партнёрский канал; в партнёрской роли прямо указана задача организовать и масштабировать партнёрские продажи,https://hh.ru/vacancy/129505738,HeadHunter / вакансии 2026,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0329,N5K-0329-E04,BRAND_LEGAL_CONTACT,"Официальные документы SECURITM публикуют реквизиты ООО «СЕКЪЮРИТМ», ИНН/ОГРН, телефон 8 800 300-37-64 и info@securitm.ru",https://securitm.ru/docs/,Официальный сайт SECURITM,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0330,N5K-0330-E01,LEGAL_SCALE,"ООО «РАТИБОР», ИНН 6685207237, ОГРН 1226600084303; действует; выручка 90,826 млн ₽ за 2025 год; 6 сотрудников по данным 2025",https://companies.rbc.ru/id/1226600084303-ooo-ratibor/,РБК Компании / актуальные данные 2025-2026,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0330,N5K-0330-E02,OWNER_LPR,Удачин Георгий Игоревич является генеральным директором и единственным учредителем ООО «РАТИБОР»,https://companies.rbc.ru/id/1226600084303-ooo-ratibor/,РБК Компании / ЕГРЮЛ,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0330,N5K-0330-E03,SIGNAL,01.02.2026 РАТИБОР открыл вакансию руководителя отдела B2B-продаж в Екатеринбурге,https://hh.ru/vacancy/129423501,HeadHunter / вакансия 2026,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
N5K-0330,N5K-0330-E04,BRAND_LEGAL_CONTACT,Официальный сайт РАТИБОР публикует бренд и ИНН 6685207237; практический маршрут связи доступен через сайт и актуальную вакансию работодателя,https://ratibormk.ru/,Официальный сайт РАТИБОР,2026-08-18T08:00:00+03:00,HIGH,N5K-20260818-293,new_5000
