Lead ID,Evidence Type,Evidence Summary,Source URL,Checked At,Run ID,Campaign ID
N5K-0139,LEGAL,"ООО «ПРОМЕТЕКС» действует; ИНН 9725010958; ОГРН 1197746327954; генеральный директор и собственник 100% Жестков Артем Александрович",https://companies.rbc.ru/id/1197746327954-obschestvo-s-ogranichennoj-otvetstvennostyu-prometeks/,2026-08-09T22:58:23+03:00,N5K-20260809-153,new_5000
N5K-0139,SCALE,"РБК Компании: выручка 594 972 000 ₽ и прибыль 6 551 000 ₽ за 2025 год; категория МСП — малое предприятие",https://companies.rbc.ru/id/1197746327954-obschestvo-s-ogranichennoj-otvetstvennostyu-prometeks/,2026-08-09T22:58:23+03:00,N5K-20260809-153,new_5000
N5K-0139,SIGNAL,"Вакансия РОП: компания запускает масштабный проект и создаёт с чистого листа удалённый B2B-отдел продаж; требуется построить процессы команду скрипты мотивацию и управление",https://hh.ru/vacancy/130008552,2026-08-09T22:58:23+03:00,N5K-20260809-153,new_5000
N5K-0139,LPR_AND_ROUTE,"Официальный сайт указывает ООО «Прометекс», ИНН/ОГРН, гендиректора Жесткова Артема Александровича, телефон +7 (495) 323-53-30 и email zakaz@prometex.pro",https://prometex.pro/about/,2026-08-09T22:58:23+03:00,N5K-20260809-153,new_5000
N5K-0139,BRAND_LEGAL_MATCH,"Официальный сайт бренда Прометекс прямо публикует реквизиты ООО «ПРОМЕТЕКС»: ИНН 9725010958 и ОГРН 1197746327954",https://prometex.pro/about/,2026-08-09T22:58:23+03:00,N5K-20260809-153,new_5000
N5K-0140,LEGAL,"ООО «МОРЕ-МЕТИЗОВ» действует; ИНН 9721149405; ОГРН 1217700550671; генеральный директор и собственник 100% Сибирцева Ирина Юрьевна",https://companies.rbc.ru/id/1217700550671-obschestvo-s-ogranichennoj-otvetstvennostyu-more-metizov/,2026-08-09T22:58:23+03:00,N5K-20260809-153,new_5000
N5K-0140,SCALE,"РБК Компании: выручка 92 562 000 ₽ и прибыль 856 000 ₽ за 2024 год; официальный сайт сообщает о пуле более 200 производителей и поставках по всей России",https://companies.rbc.ru/id/1217700550671-obschestvo-s-ogranichennoj-otvetstvennostyu-more-metizov/,2026-08-09T22:58:23+03:00,N5K-20260809-153,new_5000
N5K-0140,SIGNAL,"Вакансия РОП требует выстроить собственную систему B2B-продаж с нуля; предусмотрено прямое подчинение собственнику и сбор команды под руководителя",https://hh.ru/vacancy/129367161,2026-08-09T22:58:23+03:00,N5K-20260809-153,new_5000
N5K-0140,LPR_AND_ROUTE,"Официальный сайт публикует +7 (495) 109-33-15 и info@more-metizov.ru; собственник и гендиректор по ЕГРЮЛ — Сибирцева Ирина Юрьевна",https://more-metizov.ru/,2026-08-09T22:58:23+03:00,N5K-20260809-153,new_5000
N5K-0140,BRAND_LEGAL_MATCH,"Торговая марка MORE METIZOV зарегистрирована за ООО «МОРЕ-МЕТИЗОВ»; правообладатель совпадает с подтверждённым юрлицом",https://companies.rbc.ru/trademark/1011127/more-metizov/,2026-08-09T22:58:23+03:00,N5K-20260809-153,new_5000
