Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0257,N5K-0257-E01,LEGAL,"ООО «ИМПЛАНТ-ЛАЙН», ИНН 7721732187, ОГРН 1117746609694, действует; генеральный директор Закарян Армен Вагинаки.",https://xfirm.ru/company/7721732187,Xfirm / данные ФНС,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0257,N5K-0257-E02,SCALE,"Выручка за 2025 год 353,3 млн ₽; среднесписочная численность 31 сотрудник за 2025 год.",https://xfirm.ru/company/7721732187,Xfirm / ФНС и Росстат,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0257,N5K-0257-E03,OWNER_LPR,Свежие реестровые данные указывают Закаряна Аршака Вагинаковича как действующего учредителя; Закарян Армен Вагинаки остаётся генеральным директором и практическим ЛПР.,https://xfirm.ru/company/7721732187,Xfirm / ЕГРЮЛ,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0257,N5K-0257-E04,SIGNAL,"Вакансия от 09.02.2026: развитие и масштабирование продаж в РФ, рост выручки и доли рынка, развитие региональной команды и каналов продаж.",https://hh.ru/vacancy/130137665,HeadHunter,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0257,N5K-0257-E05,CONTACT_ROUTE,"Официальный сайт подтверждает телефон +7 (495) 642-51-03, email info@implant-line.ru и реквизиты ООО «Имплант-Лайн».",https://implant-line.ru/contacts/,Implant-Line official website,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0258,N5K-0258-E01,LEGAL,"ООО «ДИРКОД», ИНН 7730293063, ОГРН 1227700809995, действует; генеральный директор Полетаев Антон Александрович.",https://companies.rbc.ru/id/1227700809995-obschestvo-s-ogranichennoj-otvetstvennostyu-dirkod/,РБК Компании,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0258,N5K-0258-E02,SCALE,Доход за 2025 год 211 994 000 ₽; 14 сотрудников.,https://zachestnyibiznes.ru/company/ul/1227700809995_7730293063,ЗаЧестныйБизнес / данные ФНС,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0258,N5K-0258-E03,OWNER_LPR,Полетаев Антон Александрович — генеральный директор и учредитель 100%.,https://companies.rbc.ru/id/1227700809995-obschestvo-s-ogranichennoj-otvetstvennostyu-dirkod/,РБК Компании,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0258,N5K-0258-E04,SIGNAL,"Вакансия от 31.01.2026 ставит задачи роста выручки, конверсии, KPI, управления воронкой и запуска новых B2B-партнёрских каналов.",https://hh.ru/vacancy/129771762,HeadHunter,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0258,N5K-0258-E05,CONTACT_ROUTE,"Официальный сайт подтверждает +7 (495) 414-49-00, info@dircode.ru и контактную форму.",https://dircode.ru/contacts,Dircode official website,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0259,N5K-0259-E01,LEGAL,"ООО «МИПП», ИНН 7733407223, ОГРН 1237700212012, действует; генеральный директор Володина Марина Федоровна.",https://firmoteka.ru/7733407223,Фирмотека / ЕГРЮЛ,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0259,N5K-0259-E02,SCALE,"Выручка 13,4 млн ₽ за 2025 год; 5 сотрудников в 2025 году.",https://firmoteka.ru/7733407223,Фирмотека / реестровые и финансовые данные,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0259,N5K-0259-E03,OWNER_LPR,Володина Марина Федоровна — учредитель 100% и генеральный директор.,https://firmoteka.ru/7733407223,Фирмотека / ЕГРЮЛ,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0259,N5K-0259-E04,SIGNAL,"Вакансия от 12.01.2026: продажи работают на энтузиазме основателя; нужно провести аудит, систематизировать CRM/воронку, внедрить управление и масштабировать отдел.",https://hh.ru/vacancy/129252794,HeadHunter,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
N5K-0259,N5K-0259-E05,CONTACT_ROUTE,"Официальный сайт подтверждает ИНН/ОГРН, телефон +7 (499) 325-70-50 и email admin@instmipp.ru.",https://instmipp.ru/info,МИПП official website,2026-08-16T05:00:58+03:00,HIGH,N5K-20260816-245,new_5000
