Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0547,N5K-0547-E01,LEGAL,"ООО «ЗАВОД РОБОТОВ», ИНН 7449141049, ОГРН 1207400007638, действует.",https://check.tochka.com/company/1207400007638/,Точка,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0547,N5K-0547-E02,SCALE,"Выручка 2,47 млрд ₽ и 286 сотрудников за 2025 год.",https://vaskov.pro/company/7449141049,ГИР БО / Госаналитика,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0547,N5K-0547-E03,SIGNAL,Масштабирование серийного производства и план второй площадки.,https://crp.gov.ru/news/promyshlennost-chelyabinskoy-oblasti-v-2026-godu-budet-razvivatsya-s-aktsentom-na-robotizatsiyu-i-ts/,ЦРП,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0547,N5K-0547-E04,LPR,Актуальный генеральный директор с 08.07.2026 — Николай Балашов.,https://check.tochka.com/company/1207400007638/,Точка,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0547,N5K-0547-E05,CONTACT,Официальные sales email и телефоны опубликованы компанией.,https://robotfactory.ru/kontakty/,RobotFactory,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0547,N5K-0547-E06,BRAND_LEGAL,RobotFactory / Завод роботов связан с ООО «ЗАВОД РОБОТОВ».,https://robotfactory.ru/,RobotFactory,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0548,N5K-0548-E01,LEGAL,"АО «ЛАЗЕРНЫЕ СИСТЕМЫ», ИНН 7819039902, ОГРН 1187847309913, действует.",https://companies.rbc.ru/id/1187847309913-ao-lazernyie-sistemyi/,РБК Компании,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0548,N5K-0548-E02,SCALE,"Выручка 1,483069 млрд ₽ за 2025 год.",https://www.lsystems.ru/investors/,Laser Systems — инвесторам,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0548,N5K-0548-E03,SIGNAL,Запущен проект расширения производства в ОЭЗ Санкт-Петербурга.,https://www.gov.spb.ru/gov/otrasl/c_industrial_and_trade/news/316728/,Правительство Санкт-Петербурга,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0548,N5K-0548-E04,LPR,Генеральный директор — Дмитрий Васильев.,https://www.lsystems.ru/management/,Laser Systems,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0548,N5K-0548-E05,CONTACT,Официальные телефон и sales/office email.,https://www.lsystems.ru/contacts/,Laser Systems,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0548,N5K-0548-E06,BRAND_LEGAL,Бренд Laser Systems связан с АО «ЛАЗЕРНЫЕ СИСТЕМЫ».,https://www.lsystems.ru/,Laser Systems,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0549,N5K-0549-E01,LEGAL,"ООО «РТП», ИНН 5011024884, ОГРН 1055002006190, действует.",https://companies.rbc.ru/id/1055002006190-ooo-rtp/,РБК Компании,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0549,N5K-0549-E02,SCALE,"Около 6,97 млрд ₽ выручки за 2025 год и около 730 сотрудников.",https://saby.ru/profile/5011024884-501101001,Saby,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0549,N5K-0549-E03,SIGNAL,Запуск нового производственно-складского комплекса и четвёртого завода.,https://rtp.ru/news/7923-rtp-otkryvaet-proizvodstvenno-skladskoy-kompleks-v-ekaterinburge/,RTP,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0549,N5K-0549-E04,LPR,Генеральный директор — Максим Юров.,https://companies.rbc.ru/id/1055002006190-ooo-rtp/,РБК Компании,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
N5K-0549,N5K-0549-E05,CONTACT,"Официальные sales email, телефон и форма.",https://rtp.ru/contacts/,RTP,2026-08-26T19:57:59+03:00,HIGH,N5K-20260826-434,new_5000
