Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0598,N5K-0598-E01,LEGAL,"ООО СИНЕРГИЯ КОСМЕТИК, ИНН 5404309509, ОГРН 1225400006413; организация действует; директор Земцов Сергей Сергеевич.",https://companies.rbc.ru/id/1225400006413-obschestvo-s-ogranichennoj-otvetstvennostyu-sinergiya-kosmetik/,РБК Компании,2026-08-27T07:58:50+03:00,HIGH,N5K-20260827-446,new_5000
N5K-0598,N5K-0598-E02,SCALE_CURRENT,"Выручка за 2025 год 293,832 млн ₽, прибыль 81,469 млн ₽; актуальная вакансия указывает присутствие брендов более чем в 100 городах России и 12 странах.",https://companies.rbc.ru/id/1225400006413-obschestvo-s-ogranichennoj-otvetstvennostyu-sinergiya-kosmetik/,РБК Компании,2026-08-27T07:58:50+03:00,HIGH,N5K-20260827-446,new_5000
N5K-0598,N5K-0598-E03,SIGNAL,07.08.2026 опубликована вакансия руководителя отдела продаж.,https://nesiditsa.ru/vacancy/135169408,Current job-board vacancy,2026-08-27T07:58:50+03:00,HIGH,N5K-20260827-446,new_5000
N5K-0598,N5K-0598-E04,LPR,"Земцов Сергей Сергеевич — директор; Трифонова Кристина Эдуардовна — крупнейший раскрытый учредитель 31,50% и основатель бренда Skin Synergy.",https://companies.rbc.ru/id/1225400006413-obschestvo-s-ogranichennoj-otvetstvennostyu-sinergiya-kosmetik/,РБК Компании,2026-08-27T07:58:50+03:00,HIGH,N5K-20260827-446,new_5000
N5K-0598,N5K-0598-E05,CONTACT,"Официальный сайт публикует 8 800 101 55 15, info@skinsynergy.pro и форму связи.",https://skinsynergy.pro/about,Official company website,2026-08-27T07:58:50+03:00,HIGH,N5K-20260827-446,new_5000
N5K-0598,N5K-0598-E06,BRAND_LEGAL,ООО СИНЕРГИЯ КОСМЕТИК владеет зарегистрированными торговыми марками SKIN SYNERGY и FACTOLOGY.,https://companies.rbc.ru/id/1225400006413-obschestvo-s-ogranichennoj-otvetstvennostyu-sinergiya-kosmetik/,РБК Компании,2026-08-27T07:58:50+03:00,HIGH,N5K-20260827-446,new_5000
N5K-0599,N5K-0599-E01,LEGAL,"ООО МЗ ПОТОК действует; ИНН 7713772130, ОГРН 1137746585020; генеральный директор Леонов Михаил Валерьевич.",https://companies.rbc.ru/id/1137746585020-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-mashinostroitelnyij-zavod-potok/,РБК Компании,2026-08-27T07:58:50+03:00,HIGH,N5K-20260827-446,new_5000
N5K-0599,N5K-0599-E02,SCALE_CURRENT,"Выручка за 2025 год 1,633357 млрд ₽; новый производственный комплекс 12 000 м².",https://companies.rbc.ru/id/1137746585020-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-mashinostroitelnyij-zavod-potok/,РБК Компании,2026-08-27T07:58:50+03:00,HIGH,N5K-20260827-446,new_5000
N5K-0599,N5K-0599-E03,SIGNAL,В 2026 году введён новый производственный комплекс и запущена новая серийная продуктовая линейка.,https://mzpotok.ru/company/news/,Official company website,2026-08-27T07:58:50+03:00,HIGH,N5K-20260827-446,new_5000
N5K-0599,N5K-0599-E04,LPR,Леонов Михаил Валерьевич — генеральный директор и собственник 100%.,https://check.tochka.com/company/1137746585020/,Точка,2026-08-27T07:58:50+03:00,HIGH,N5K-20260827-446,new_5000
