Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0569,N5K-0569-E01,LEGAL,"ООО ШТРИХ РУ действует; ИНН 6316174702, ОГРН 1126316003989; директор и 100% учредитель — Штрих Станислав Наумович.",https://check.tochka.com/company/1126316003989/,Точка,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0569,N5K-0569-E02,SCALE,Актуальный публичный профиль указывает 54 сотрудника; официальный сайт подтверждает действующую операционную сеть офисов Самара/Москва/Тольятти.,https://zachestnyibiznes.ru/company/ul/1126316003989_6316174702_OOO-ShTRIH-RU,ЗаЧестныйБизнес,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0569,N5K-0569-E03,SIGNAL,7 августа 2026 опубликована вакансия руководителя B2B-отдела продаж мерча/полиграфии.,https://zarplata.ru/vacancy/136005941,Zarplata.ru,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0569,N5K-0569-E04,LPR,Штрих Станислав Наумович — директор и единственный учредитель.,https://check.tochka.com/company/1126316003989/,Точка,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0569,N5K-0569-E05,CONTACT,Официальный сайт публикует 8 (800) 600-33-02 и sales@shtrih.ru.,https://shtrih.ru/contacts/,Штрих Ру,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0569,N5K-0569-E06,BRAND_LEGAL,"Официальный сайт © 2026 прямо указывает ООО «Штрих Ру», ИНН 6316174702.",https://shtrih.ru/company/,Штрих Ру,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0570,N5K-0570-E01,LEGAL,"ООО ЛИДЕРМАШ СТАНКИ действует; ИНН 7707427544, ОГРН 1197746134948.",https://kontragentpro.ru/company/7707427544-ooo-lidermash-stanki,KontragentPro,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0570,N5K-0570-E02,SCALE,ГИР БО за 2025: выручка около 1.1 млрд руб.; worker подтверждает 54 сотрудника.,https://vaskov.pro/company/7707427544,Госаналитика,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0570,N5K-0570-E03,SIGNAL,15 февраля 2026 компания сообщила о расширении географии поставок и партнёрств по России.,https://leadermash.ru/info/news/novye-proekty-stanki-vvedennye-v-ekspluatatsiyu/,ЛИДЕРМАШ,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0570,N5K-0570-E04,LPR,Иванова Тамара Михайловна — директор и 100% учредитель по актуальным открытым данным.,https://kontragentpro.ru/company/7707427544-ooo-lidermash-stanki,KontragentPro,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0570,N5K-0570-E05,CONTACT,"Официальный сайт публикует +7 (499) 113-18-21, +7 (800) 551-75-91 и info@leadermash.ru.",https://leadermash.ru/contacts/,ЛИДЕРМАШ,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0570,N5K-0570-E06,BRAND_LEGAL,Worker подтвердил связку ЛИДЕРМАШ ↔ ООО ЛИДЕРМАШ СТАНКИ ↔ leadermash.ru.,https://leadermash.ru/contacts/,ЛИДЕРМАШ,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0571,N5K-0571-E01,LEGAL,"ООО Завод ПСМ действует; ИНН 7604223919, ОГРН 1127604005913; официальный сайт публикует реквизиты.",https://www.powerunit.ru/contacts/,ПСМ,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0571,N5K-0571-E02,SCALE,На август 2026 в структуре три производственные площадки общей площадью 25 тыс. м²; 1.7 тыс. насосных агрегатов и 2.2 тыс. МВт реализованных электростанций.,https://www.kommersant.ru/doc/8877322,Коммерсантъ,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0571,N5K-0571-E03,SIGNAL,11 августа 2026 ПСМ покупает завод электротехнического оборудования и развивает PSM Atlas.,https://www.kommersant.ru/doc/8877473,Коммерсантъ,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0571,N5K-0571-E04,LPR,Андрей Медведев — генеральный директор и 100% владелец ПСМ.,https://www.kommersant.ru/doc/8877322,Коммерсантъ,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0571,N5K-0571-E05,CONTACT,Официальный сайт публикует 8 800 500-08-12 и psm@powerunit.ru.,https://www.powerunit.ru/contacts/,ПСМ,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0571,N5K-0571-E06,BRAND_LEGAL,Официальный сайт в разделе контактов прямо указывает реквизиты ООО «Завод ПСМ».,https://www.powerunit.ru/contacts/,ПСМ,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0572,N5K-0572-E01,LEGAL,"ООО Группа Логика Молока действует; ИНН 1655498011, ОГРН 1231600049196; директор Руслан Алисултанов с 29.04.2026.",https://check.tochka.com/company/1231600049196/,Точка,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0572,N5K-0572-E02,SCALE,Группа объединяет 12 заводов; 17 августа 2026 объявлен флагманский комбинат с инвестициями до 30 млрд руб.,https://www.interfax.ru/1109688,Интерфакс,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0572,N5K-0572-E03,SIGNAL,17 августа 2026 принято решение строить новый флагманский молочный комбинат в Подмосковье с 11 линиями и возможностью расширения.,https://www.kommersant.ru/doc/8891405,Коммерсантъ,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0572,N5K-0572-E04,LPR,Руслан Алисултанов — директор ООО с 29.04.2026; worker также подтверждает его как председателя совета директоров группы.,https://check.tochka.com/company/1231600049196/,Точка,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0572,N5K-0572-E05,CONTACT,Worker подтверждает официальный центральный email correspondence@logmol.ru и контактную страницу группы.,https://logikamoloka.ru/contacts/,Логика молока,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
N5K-0572,N5K-0572-E06,BRAND_LEGAL,"Worker связал бренд Логика молока с ООО «Группа Логика Молока», ИНН 1655498011, на основе официальных и реестровых источников.",https://logikamoloka.ru/,Логика молока,2026-08-27T02:03:00+03:00,HIGH,N5K-20260827-440,new_5000
