Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0369,N5K-0369-E01,LEGAL_SCALE,"ООО «ТГМ-ГРУПП», ИНН 5905287334, ОГРН 1115905005941; действует; выручка 114,718 млн ₽ за 2025 год.",https://companies.rbc.ru/id/1115905005941-ooo-tgm-grupp/,Current legal/company profile checked August 2026,2026-08-22T07:12:00+05:00,HIGH,N5K-20260822-311,new_5000
N5K-0369,N5K-0369-E02,OWNER_LPR,Актуальный директор Диденко Наталья Ильинична; доля 51%. Федорищев Владимир Валерьевич — 49%.,https://companies.rbc.ru/amp/ogrn/1115905005941/,Current legal/company profile 2026,2026-08-22T07:12:00+05:00,HIGH,N5K-20260822-311,new_5000
N5K-0369,N5K-0369-E03,SIGNAL,В 2026 компания усиливает B2B-продажи и сообщает о росте бизнеса в 2 раза на фоне собственного производства.,https://dreamjob.ru/employers/1024209/vakansii/132149263,2026 vacancy,2026-08-22T07:12:00+05:00,HIGH,N5K-20260822-311,new_5000
N5K-0369,N5K-0369-E04,BRAND_LEGAL,"Официальный сайт связывает ТГМ-Групп/ТОР с ООО «ТГМ-ГРУПП», ИНН 5905287334.",https://tgm-group.ru/company/rekvizity.php,Official website 2026,2026-08-22T07:12:00+05:00,HIGH,N5K-20260822-311,new_5000
N5K-0369,N5K-0369-E05,CONTACT,Официальный сайт публикует +7 (342) 206-86-18 и sales@tgm-group.ru.,https://tgm-group.ru/,Official website 2026,2026-08-22T07:12:00+05:00,HIGH,N5K-20260822-311,new_5000
N5K-0370,N5K-0370-E01,LEGAL_SCALE,"ООО «ТЭК «ПЕРМСКИЙ КРАЙ», ИНН 5905269014, ОГРН 1095905001169; действует; выручка 2,851 млрд ₽ и 502 сотрудника за 2025 год.",https://companies.rbc.ru/id/1095905001169-ooo-transportno-ekspeditsionnaya-kompaniya-permskij-kraj/,Current legal/company profiles 2026,2026-08-22T07:12:00+05:00,HIGH,N5K-20260822-311,new_5000
N5K-0370,N5K-0370-E02,OWNER_LPR,Гусева Наталья Геннадьевна — действующий директор; Дулов Сергей Сергеевич — собственник 100%.,https://companies.rbc.ru/amp/ogrn/1095905001169/,Current legal/company profile 2026,2026-08-22T07:12:00+05:00,HIGH,N5K-20260822-311,new_5000
N5K-0370,N5K-0370-E03,SIGNAL,"4 августа 2026 открыта вакансия коммерческого директора с ответственностью за стратегию, выручку, маржинальный доход и бюджет коммерческого блока.",https://dreamjob.ru/employers/118929/vakansii/135896186,Current August 2026 vacancy,2026-08-22T07:12:00+05:00,HIGH,N5K-20260822-311,new_5000
N5K-0370,N5K-0370-E04,BRAND_LEGAL,"Официальный сайт и Пермская ТПП связывают бренд с ООО «ТЭК «ПЕРМСКИЙ КРАЙ», ИНН 5905269014.",https://permtpp.ru/members/gruzoperevozki_avtotransportnye_uslugi_logistika_tamozhennye_brokery/transportno-ekspeditsionnaya_kompaniya_-permskiy_kray/,Perm Chamber of Commerce 2026,2026-08-22T07:12:00+05:00,HIGH,N5K-20260822-311,new_5000
N5K-0370,N5K-0370-E05,CONTACT,Официальный сайт публикует +7 (342) 226-55-11 и perm-krai@tekpk.ru.,https://www.tekpk.ru/,Official website 2026,2026-08-22T07:12:00+05:00,HIGH,N5K-20260822-311,new_5000
