Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0565,N5K-0565-E01,LEGAL_SCALE_LPR,"ООО ПК ПРОФУД действует; ИНН 6679127590, ОГРН 1196658060686; выручка 165,203 млн ₽ за 2025 год; Колмагоров Евгений Иванович — гендиректор и единственный учредитель.",https://companies.rbc.ru/id/1196658060686-obschestvo-s-ogranichennoj-otvetstvennostyu-proizvodstvennaya-kompaniya-profud/,РБК Компании / ЕГРЮЛ и отчетность,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0565,N5K-0565-E02,SIGNAL,Свежая выдача HH на 27.08.2026 содержит вакансию Руководителя отдела продаж от ООО Производственная компания Профуд.,https://ekaterinburg.hh.ru/vacancies/rukovoditel_proektov_vnedreniya/ot_pryamih_rabotodateley,HH,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0565,N5K-0565-E03,CONTACT_BRAND_LEGAL,"Официальный сайт производственной компании ПРОФУД публикует адрес производства, 8 800 101 70 70 и b2b@profood-trade.ru.",https://profood-trade.ru/,Official Profood,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0566,N5K-0566-E01,LEGAL_SCALE,"ООО Полипласт Новомосковск, ИНН 7116019123, ОГРН 1037101673333, действует; выручка 113,46 млрд ₽ за 2025 год; руководитель Ковалёв Александр Федорович.",https://companium.ru/id/1037101673333-poliplast-novomoskovsk,Companium / ФНС,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0566,N5K-0566-E02,SIGNAL,21.04.2026 запущен новый производственный комплекс полимерного связующего; мощность до 60 тыс. тонн продукции в год.,https://polyplast-un.ru/company/news/gk_poliplast_zapustila_novyy_proizvodstvennyy_kompleks_v_novomoskovske/,Official Polyplast news,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0566,N5K-0566-E03,LPR_CONTACT,Ковалёв Александр Федорович — гендиректор; официальный маршрут предприятия: +7 (487) 622-09-70 и sekretar@polyplast-nm.ru.,https://polyplast-un.ru/contacts/all/,Official Polyplast contacts,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0567,N5K-0567-E01,LEGAL_SCALE_LPR,"ООО Каллисто Вижн, ИНН 9725161234, ОГРН 1247700424322, действует; выручка 1,60 млрд ₽ за 2025 год; гендиректор Павел Булгаков.",https://callistovision.ru/details,Official Callisto + current registry verification,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0567,N5K-0567-E02,SIGNAL,"KAMA FLOW инвестирует 700 млн ₽ в CALLISTO VISION для масштабирования бизнеса, производственных мощностей, продуктовой линейки и экспорта.",https://callistovision.ru/news01052026,Official Callisto news,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0567,N5K-0567-E03,CONTACT,"Официальные контакты CALLISTO VISION: +7 (499) 130-74-71, info@callistovision.ru и форма обратной связи.",https://callistovision.ru/contacts,Official Callisto contacts,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0568,N5K-0568-E01,LEGAL_SCALE_LPR,"ООО Металлстрой64, ИНН 6449095859, ОГРН 1196451027255; выручка 286,9 млн ₽ и 26 сотрудников за 2025 год; Козырев Кирилл Андреевич — директор и единственный учредитель.",https://companium.ru/id/1196451027255-metallstroy64,Companium / ФНС,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0568,N5K-0568-E02,SIGNAL,02.07.2026 введён новый производственный цех; 310 млн ₽ инвестиций в 2024-2026 и начата вторая очередь расширения на 2026-2027 годы.,https://www.kommersant.ru/doc/8782051,Коммерсантъ,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
N5K-0568,N5K-0568-E03,CONTACT,Официальный сайт публикует телефоны +7 988 888-81-64 и +7 999 888-00-64 и форму вопроса.,https://www.metallstroy64.com/,Official Metallstroy64,2026-08-27T01:03:00+03:00,HIGH,N5K-20260827-439,new_5000
