Lead ID,Evidence Type,Evidence Summary,Source URL,Checked At,Run ID,Campaign ID
N5K-0098,LEGAL,"ООО «ТОРГ-ЛАЙТ» действует; ИНН 7723401350; ОГРН 1157746682576; генеральный директор и единственный учредитель — Кобылян Александр Александрович",https://companies.rbc.ru/id/1157746682576-ooo-torg-lajt/,2026-08-08T21:05:00+03:00,N5K-20260808-127,new_5000
N5K-0098,SCALE,"Выручка 64 136 000 ₽ за 2025 год; основной профиль — производство светотехнического оборудования",https://companies.rbc.ru/id/1157746682576-ooo-torg-lajt/,2026-08-08T21:05:00+03:00,N5K-20260808-127,new_5000
N5K-0098,SIGNAL,"Вакансия РОПа: создать отдел продаж с нуля и обеспечить рост выручки и прибыльности; каналы B2B, проектные и дилерские",https://hh.ru/vacancy/129668251,2026-08-08T21:05:00+03:00,N5K-20260808-127,new_5000
N5K-0098,LPR_AND_ROUTE,"Кобылян Александр Александрович — собственник 100% и генеральный директор; официальный сайт даёт 8 (800) 500-44-63, sales@aceled.ru и форму контактов",https://aceled.ru/contacts,2026-08-08T21:05:00+03:00,N5K-20260808-127,new_5000
N5K-0098,BRAND_LEGAL_MATCH,"Официальная страница контактов ACELED / «Линии Света» публикует реквизиты ООО «Торг-Лайт»: ИНН 7723401350 и ОГРН 1157746682576",https://aceled.ru/contacts,2026-08-08T21:05:00+03:00,N5K-20260808-127,new_5000
N5K-0099,LEGAL,"ООО «ПОДРЯД» действует; ИНН 7804580763; ОГРН 1167847414767; генеральный директор и единственный учредитель — Чапего Дмитрий Александрович",https://companies.rbc.ru/id/1167847414767-ooo-podryad/,2026-08-08T21:05:00+03:00,N5K-20260808-127,new_5000
N5K-0099,SCALE,"Выручка 19 535 000 ₽ и прибыль 564 000 ₽ за 2025 год; официальный сайт заявляет 300+ выполненных объектов и 15 лет опыта команды",https://podryad.ltd/uslugi/sistema-pozharotusheniya/,2026-08-08T21:05:00+03:00,N5K-20260808-127,new_5000
N5K-0099,SIGNAL,"Компания ищет РОПа для построения команды с нуля в растущем B2B-бизнесе систем безопасности при существующем потоке клиентов",https://spb.hh.ru/vacancy/129378290,2026-08-08T21:05:00+03:00,N5K-20260808-127,new_5000
N5K-0099,LPR_AND_ROUTE,"Чапего Дмитрий Александрович — собственник 100% и генеральный директор; официальный сайт даёт +7 (812) 648-8-150, info@podryad.ltd и форму контактов",https://podryad.ltd/contacts/,2026-08-08T21:05:00+03:00,N5K-20260808-127,new_5000
N5K-0099,BRAND_LEGAL_MATCH,"Официальный сайт ООО «Подряд» публикует ИНН 7804580763 и ОГРН 1167847414767; эти реквизиты совпадают с реестровыми данными",https://podryad.ltd/consent/,2026-08-08T21:05:00+03:00,N5K-20260808-127,new_5000
