Lead ID,Evidence Type,Evidence Summary,Source URL,Checked At,Run ID,Campaign ID
N5K-0096,LEGAL,"ООО «САВИН - ПИАР» действует; ИНН 5040165738; ОГРН 1205000004153; директор и единственный учредитель — Савин Антон Николаевич",https://companies.rbc.ru/id/1205000004153-obschestvo-s-ogranichennoj-otvetstvennostyu-savin-piar/,2026-08-08T20:05:00+03:00,N5K-20260808-126,new_5000
N5K-0096,SCALE,"Выручка 6 034 000 ₽ за 2024 год; официальный сайт указывает работу агентства с 2020 года и проекты в России, СНГ и англоязычных странах",https://www.savin-piar.ru/,2026-08-08T20:05:00+03:00,N5K-20260808-126,new_5000
N5K-0096,SIGNAL,"Основатель компании лично ищет команду, чтобы выстроить отдел продаж с нуля: лидогенерация → встречи → сделки; заявлен холодный B2B",https://hh.ru/vacancy/129947198,2026-08-08T20:05:00+03:00,N5K-20260808-126,new_5000
N5K-0096,LPR_AND_ROUTE,"Официальный сайт называет Савина Антона Николаевича предпринимателем и руководителем агентства; маршруты: +7 936 111-80-30, order@savin-piar.ru, форма сайта и HH",https://www.savin-piar.ru/,2026-08-08T20:05:00+03:00,N5K-20260808-126,new_5000
N5K-0096,BRAND_LEGAL_MATCH,"Официальный сайт прямо называет проект ООО «Савин-Пиар» и его основателя Савина Антона Николаевича; юрданные совпадают с реестровыми данными",https://www.savin-piar.ru/,2026-08-08T20:05:00+03:00,N5K-20260808-126,new_5000
N5K-0097,LEGAL,"ООО «ЦЕЛЕВЫЕ ПРОЕКТЫ» действует; ИНН 7724740517; ОГРН 1107746204620; генеральный директор и единственный учредитель — Горностаев Алексей Сергеевич",https://companies.rbc.ru/id/1107746204620-ooo-fetfoks/,2026-08-08T20:05:00+03:00,N5K-20260808-126,new_5000
N5K-0097,SCALE,"Выручка 5 155 000 ₽ и прибыль 2 130 000 ₽ за 2025 год; официальный сайт FATFOX заявляет 4000 участников/клиентов и ИТ-аккредитацию",https://www.fatfox.ru/price/,2026-08-08T20:05:00+03:00,N5K-20260808-126,new_5000
N5K-0097,SIGNAL,"Вакансия Head of Sales требует с нуля выстроить отдел проактивных исходящих продаж в сегменте B2B IT-услуг",https://hh.ru/vacancies/rukovoditel-otdela-roznichnyh-prodazh,2026-08-08T20:05:00+03:00,N5K-20260808-126,new_5000
N5K-0097,LPR_AND_ROUTE,"Горностаев Алексей Сергеевич — собственник 100% и генеральный директор; официальный сайт даёт +7 (495) 278-08-98, partners@fatfox.ru, Telegram @fatfoxsupportbot и форму контактов",https://www.fatfox.ru/contacts,2026-08-08T20:05:00+03:00,N5K-20260808-126,new_5000
N5K-0097,BRAND_LEGAL_MATCH,"Официальный сайт FATFOX публикует реквизиты ООО «Целевые проекты»: ИНН 7724740517 и ОГРН 1107746204620",https://www.fatfox.ru/contacts,2026-08-08T20:05:00+03:00,N5K-20260808-126,new_5000
