Lead ID,Evidence Type,Evidence Summary,Source URL,Checked At,Run ID,Campaign ID
N5K-0100,LEGAL,"ООО «ПРОМЕТЕКС» действует; ИНН 9725010958; ОГРН 1197746327954; генеральный директор и единственный учредитель — Жестков Артем Александрович",https://companies.rbc.ru/id/1197746327954-obschestvo-s-ogranichennoj-otvetstvennostyu-prometeks/,2026-08-08T22:05:00+03:00,N5K-20260808-128,new_5000
N5K-0100,SCALE,"Выручка 594 972 000 ₽ и прибыль 6 551 000 ₽ за 2025 год; официальный сайт указывает более 2000 тонн металлопроката на складе",https://companies.rbc.ru/id/1197746327954-obschestvo-s-ogranichennoj-otvetstvennostyu-prometeks/,2026-08-08T22:05:00+03:00,N5K-20260808-128,new_5000
N5K-0100,SIGNAL,"Вакансия РОПа: компания создает с чистого листа мощный удаленный B2B-отдел продаж и требует построить процессы, команду, регламенты, мотивацию и CRM",https://hh.ru/vacancy/130008552,2026-08-08T22:05:00+03:00,N5K-20260808-128,new_5000
N5K-0100,LPR_AND_ROUTE,"Жестков Артем Александрович — собственник 100% и генеральный директор; официальный сайт дает +7 (495) 323-53-30, zakaz@prometex.pro и форму обратной связи",https://prometex.pro/contacts/,2026-08-08T22:05:00+03:00,N5K-20260808-128,new_5000
N5K-0100,BRAND_LEGAL_MATCH,"Официальный сайт Prometex публикует реквизиты ООО «ПРОМЕТЕКС»: ИНН 9725010958 и ОГРН 1197746327954; HH-профиль работодателя ведет на prometex.pro",https://prometex.pro/about/,2026-08-08T22:05:00+03:00,N5K-20260808-128,new_5000
N5K-0101,LEGAL,"ООО «ЭПСИЛОН ГИФТС» действует; ИНН 7807224629; ОГРН 1197847050092; генеральный директор Вучастая Леся Николаевна; учредители Вучастая Леся Николаевна и Орлов Вячеслав Валериевич по 50%",https://companies.rbc.ru/id/1197847050092-obschestvo-s-ogranichennoj-otvetstvennostyu-epsilon-gifts/,2026-08-08T22:05:00+03:00,N5K-20260808-128,new_5000
N5K-0101,SCALE,"Выручка 67 511 000 ₽ за 2025 год; компания работает с юридическими лицами в B2B корпоративных подарках",https://companies.rbc.ru/id/1197847050092-obschestvo-s-ogranichennoj-otvetstvennostyu-epsilon-gifts/,2026-08-08T22:05:00+03:00,N5K-20260808-128,new_5000
N5K-0101,SIGNAL,"Вакансия РОПа включает формирование команды с нуля, найм, адаптацию, мотивацию, Bitrix24, sales-аналитику и развитие новых B2B-ниш",https://spb.hh.ru/vacancy/130242499,2026-08-08T22:05:00+03:00,N5K-20260808-128,new_5000
N5K-0101,LPR_AND_ROUTE,"Вучастая Леся Николаевна — генеральный директор и совладелец 50%; официальный сайт дает 8 (812) 456-39-26, hello@epsilongifts.ru и контактную страницу",https://epsilongifts.ru/contacts/,2026-08-08T22:05:00+03:00,N5K-20260808-128,new_5000
N5K-0101,BRAND_LEGAL_MATCH,"Официальный сайт Epsilon Gifts публикует полное юрлицо, ИНН 7807224629 и ОГРН 1197847050092; HH-профиль работодателя ведет на epsilongifts.ru",https://epsilongifts.ru/contacts/,2026-08-08T22:05:00+03:00,N5K-20260808-128,new_5000
