Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0229,N5K-E-0229-L,legal,"ООО «БИЗНЕСТАЙМ ЛИДЕР»; ИНН 2724248345; ОГРН 1222700003371; компания действует; генеральный директор Афанасьев Денис Михайлович",https://www.tbank.ru/business/contractor/legal/1222700003371/,Т-Банк / данные ФНС,2026-08-12,HIGH,N5K-20260812-227,new_5000
N5K-0229,N5K-E-0229-Z,scale,"Выручка за 2025 год 105,64 млн ₽; официальный сайт сообщает о работе более 7 лет; профиль HH указывает работу по всей России и филиалы в 11 городах",https://biznestime.ru/,Официальный сайт / Т-Банк / HeadHunter,2026-08-12,HIGH,N5K-20260812-227,new_5000
N5K-0229,N5K-E-0229-O,lpr,"Афанасьев Денис Михайлович — генеральный директор и собственник 100% ООО «БИЗНЕСТАЙМ ЛИДЕР»",https://www.tbank.ru/business/contractor/legal/1222700003371/,Т-Банк / данные ФНС,2026-08-12,HIGH,N5K-20260812-227,new_5000
N5K-0229,N5K-E-0229-S,signal,"Вакансия B2B-продаж ставит задачу построить продажи с нуля, затем создавать команду и в перспективе возглавить отдел продаж",https://hh.ru/vacancy/128569932,HeadHunter,2026-08-12,HIGH,N5K-20260812-227,new_5000
N5K-0229,N5K-E-0229-C,contact,"Публичные маршруты связи: +7 (914) 615-73-29, btaimdir@inbox.ru, официальный сайт и HeadHunter",https://biznestime.ru/,Официальный сайт / HeadHunter,2026-08-12,HIGH,N5K-20260812-227,new_5000
N5K-0230,N5K-E-0230-L,legal,"ООО «РИТСО-КОНСАЛТИНГ»; ИНН 7708670020; ОГРН 1087746562309; компания действует; директор Мокиенков Анатолий Геннадьевич",https://www.tbank.ru/business/contractor/legal/1087746562309/,Т-Банк / данные ФНС,2026-08-12,HIGH,N5K-20260812-227,new_5000
N5K-0230,N5K-E-0230-Z,scale,"Выручка за 2025 год 41,49 млн ₽; 9 сотрудников; официальный сайт группы заявляет проекты более чем в 60 регионах России и международную географию",https://ritso.ru/,Официальный сайт / Т-Банк,2026-08-12,HIGH,N5K-20260812-227,new_5000
N5K-0230,N5K-E-0230-O,lpr,"Мокиенков Анатолий Геннадьевич — директор и собственник 100% ООО «РИТСО-КОНСАЛТИНГ»",https://www.tbank.ru/business/contractor/legal/1087746562309/,Т-Банк / данные ФНС,2026-08-12,HIGH,N5K-20260812-227,new_5000
N5K-0230,N5K-E-0230-S,signal,"Компания ищет практикующего руководителя-наставника для построения B2B-продаж с нуля: воронка, скрипты, регламенты, CRM, KPI, автоматизация и совместное закрытие сложных сделок",https://hh.ru/vacancy/129743385,HeadHunter,2026-08-12,HIGH,N5K-20260812-227,new_5000
N5K-0230,N5K-E-0230-C,contact,"Публичные маршруты связи: 8 (800) 550-99-59, am@ritso.ru, официальный сайт и HeadHunter",https://ritso.ru/,Официальный сайт / HeadHunter,2026-08-12,HIGH,N5K-20260812-227,new_5000
